metric_date,run_id,city,pollutant,total_records,null_rate,duplicate_rate,stale_rate,outlier_rate,flagged_rate,rejected_rate,pass_rate,quality_status
2024-02-13,run_4168eefe,apba,no2,538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-16,run_4168eefe,apba,no2,531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-17,run_4168eefe,apba,no2,538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-25,run_4168eefe,apba,no2,517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-02,run_4168eefe,apba,no2,487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-13,run_4168eefe,apba,no2,541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-15,run_4168eefe,apba,no2,572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-24,run_4168eefe,apba,no2,483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-26,run_4168eefe,apba,no2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-15,run_4168eefe,apba,no2,277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-19,run_4168eefe,apba,no2,280,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-22,run_4168eefe,apba,no2,282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-30,run_4168eefe,apba,no2,483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-07,run_4168eefe,apba,no2,447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-08,run_4168eefe,apba,no2,400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-22,run_4168eefe,apba,no2,445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-06,run_4168eefe,apba,no2,512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-15,run_4168eefe,apba,no2,450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-23,run_4168eefe,apba,no2,491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-26,run_4168eefe,apba,no2,462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-30,run_4168eefe,apba,no2,463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-03,run_4168eefe,apba,no2,491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-13,run_4168eefe,apba,no2,461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-17,run_4168eefe,apba,no2,459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-27,run_4168eefe,apba,no2,481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-03,run_4168eefe,apba,no2,480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-21,run_4168eefe,apba,no2,478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-31,run_4168eefe,apba,no2,482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-04,run_4168eefe,apba,no2,212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-10,run_4168eefe,apba,no2,244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-17,run_4168eefe,apba,no2,231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-28,run_4168eefe,apba,no2,120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-30,run_4168eefe,apba,no2,119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-05,run_4168eefe,apba,no2,227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-22,run_4168eefe,apba,no2,217,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-03,run_4168eefe,apba,no2,228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-13,run_4168eefe,apba,no2,210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-21,run_4168eefe,apba,no2,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-27,run_4168eefe,apba,no2,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-01,run_4168eefe,apba,no2,48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-21,run_4168eefe,apba,no2,206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-23,run_4168eefe,apba,no2,208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-03,run_4168eefe,apba,o3,702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-05,run_4168eefe,apba,o3,712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-08,run_4168eefe,apba,o3,727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-12,run_4168eefe,apba,o3,224,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-27,run_4168eefe,apba,o3,848,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-31,run_4168eefe,apba,o3,808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-10,run_4168eefe,apba,o3,601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-19,run_4168eefe,apba,o3,792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-29,run_4168eefe,apba,o3,693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-06,run_4168eefe,apba,o3,649,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-09,run_4168eefe,apba,o3,732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-23,run_4168eefe,apba,o3,709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-01,run_4168eefe,apba,o3,689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-05,run_4168eefe,apba,o3,642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-06,run_4168eefe,apba,o3,675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-12,run_4168eefe,apba,o3,710,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-06,run_4168eefe,apba,o3,765,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-22,run_4168eefe,apba,o3,688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-26,run_4168eefe,apba,o3,767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-06,run_4168eefe,apba,o3,817,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-07,run_4168eefe,apba,o3,767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-10,run_4168eefe,apba,o3,653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-18,run_4168eefe,apba,o3,651,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-20,run_4168eefe,apba,o3,791,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-22,run_4168eefe,apba,o3,775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-24,run_4168eefe,apba,o3,798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-31,run_4168eefe,apba,o3,740,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-07,run_4168eefe,apba,o3,530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-17,run_4168eefe,apba,o3,538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-23,run_4168eefe,apba,o3,530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-10,run_4168eefe,apba,o3,572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-11,run_4168eefe,apba,o3,541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-28,run_4168eefe,apba,o3,283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-31,run_4168eefe,apba,o3,281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-13,run_4168eefe,apba,o3,281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-16,run_4168eefe,apba,o3,281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-18,run_4168eefe,apba,o3,279,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-15,run_4168eefe,apba,o3,488,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-17,run_4168eefe,apba,o3,464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-22,run_4168eefe,apba,o3,445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-26,run_4168eefe,apba,o3,448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-27,run_4168eefe,apba,o3,491,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-15,run_4168eefe,apba,o3,450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-17,run_4168eefe,apba,o3,494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-20,run_4168eefe,apba,o3,526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-26,run_4168eefe,apba,o3,462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-29,run_4168eefe,apba,o3,484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-01,run_4168eefe,apba,o3,489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-12,run_4168eefe,apba,o3,486,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-25,run_4168eefe,apba,o3,504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-28,run_4168eefe,apba,o3,510,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-30,run_4168eefe,apba,o3,481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-08,run_4168eefe,apba,o3,496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-14,run_4168eefe,apba,o3,231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-18,run_4168eefe,apba,o3,225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-21,run_4168eefe,apba,o3,234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-24,run_4168eefe,apba,o3,237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-25,run_4168eefe,apba,o3,225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-04,run_4168eefe,apba,o3,181,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-07,run_4168eefe,apba,o3,221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-12,run_4168eefe,apba,o3,225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-13,run_4168eefe,apba,o3,213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-26,run_4168eefe,apba,o3,199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-01,run_4168eefe,apba,o3,230,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-08,run_4168eefe,apba,o3,253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-19,run_4168eefe,apba,o3,244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-21,run_4168eefe,apba,o3,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-22,run_4168eefe,apba,o3,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-27,run_4168eefe,apba,o3,196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-29,run_4168eefe,apba,o3,203,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-11,run_4168eefe,apba,o3,199,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-05,run_4168eefe,apba,so2,906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-18,run_4168eefe,apba,so2,1291,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-01,run_4168eefe,apba,so2,943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-11,run_4168eefe,apba,so2,937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-16,run_4168eefe,apba,so2,886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-21,run_4168eefe,apba,so2,895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-22,run_4168eefe,apba,so2,899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-26,run_4168eefe,apba,so2,1085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-27,run_4168eefe,apba,so2,1023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-29,run_4168eefe,apba,so2,967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-31,run_4168eefe,apba,so2,999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-04,run_4168eefe,apba,so2,702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-14,run_4168eefe,apba,so2,1463,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-20,run_4168eefe,apba,so2,1267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-05,run_4168eefe,apba,so2,910,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-08,run_4168eefe,apba,so2,879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-25,run_4168eefe,apba,so2,1066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-27,run_4168eefe,apba,so2,1115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-28,run_4168eefe,apba,so2,1036,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-06,run_4168eefe,apba,so2,1052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-14,run_4168eefe,apba,so2,959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-15,run_4168eefe,apba,so2,1064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-21,run_4168eefe,apba,so2,1001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-24,run_4168eefe,apba,so2,985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-25,run_4168eefe,apba,so2,992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-14,run_4168eefe,apba,so2,1010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-30,run_4168eefe,apba,so2,1082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-06,run_4168eefe,apba,so2,1030,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-30,run_4168eefe,apba,so2,1075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-03,run_4168eefe,apba,so2,1060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-05,run_4168eefe,apba,so2,1045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-10,run_4168eefe,apba,so2,1084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-12,run_4168eefe,apba,so2,1091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-20,run_4168eefe,apba,so2,1130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-02,run_4168eefe,apba,so2,1044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-05,run_4168eefe,apba,so2,874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-08,run_4168eefe,apba,so2,1024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-21,run_4168eefe,apba,so2,1002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-04-23,run_4168eefe,apba,so2,1029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-12,run_4168eefe,apba,so2,1007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-16,run_4168eefe,apba,so2,1008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-20,run_4168eefe,apba,so2,1031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-23,run_4168eefe,apba,so2,1070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-26,run_4168eefe,apba,so2,1030,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-27,run_4168eefe,apba,so2,1029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-06,run_4168eefe,apba,so2,1053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-07,run_4168eefe,apba,so2,1047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-10,run_4168eefe,apba,so2,1070,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-21,run_4168eefe,apba,so2,1057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-23,run_4168eefe,apba,so2,1061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-29,run_4168eefe,apba,so2,1064,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-04,run_4168eefe,apba,so2,1048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-05,run_4168eefe,apba,so2,1078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-14,run_4168eefe,apba,so2,1050,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-29,run_4168eefe,apba,so2,943,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-09,run_4168eefe,apba,so2,991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-14,run_4168eefe,apba,so2,898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-21,run_4168eefe,apba,so2,732,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-08-28,run_4168eefe,apba,so2,859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-11,run_4168eefe,apba,so2,691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-12,run_4168eefe,apba,so2,686,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-18,run_4168eefe,apba,so2,715,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-09-19,run_4168eefe,apba,so2,721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-11,run_4168eefe,apba,so2,536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-13,run_4168eefe,apba,so2,719,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-16,run_4168eefe,apba,so2,666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-10-27,run_4168eefe,apba,so2,701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-02,run_4168eefe,apba,so2,726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-08,run_4168eefe,apba,so2,729,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-14,run_4168eefe,apba,so2,881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-11-28,run_4168eefe,apba,so2,210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-12-29,run_4168eefe,apba,so2,990,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-07,run_4168eefe,apba,so2,923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-16,run_4168eefe,apba,so2,904,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-17,run_4168eefe,apba,so2,930,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-27,run_4168eefe,apba,so2,271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-29,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-01-30,run_4168eefe,apba,so2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-06,run_4168eefe,apba,so2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-18,run_4168eefe,apba,so2,283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-22,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-02-23,run_4168eefe,apba,so2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-12,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-21,run_4168eefe,apba,so2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-23,run_4168eefe,apba,so2,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-05-30,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-02,run_4168eefe,apba,so2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-03,run_4168eefe,apba,so2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-26,run_4168eefe,apba,so2,282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-06-30,run_4168eefe,apba,so2,211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-07-19,run_4168eefe,apba,so2,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-22,run_4168eefe,apba,so2,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-08-30,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-04,run_4168eefe,apba,so2,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-06,run_4168eefe,apba,so2,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-12,run_4168eefe,apba,so2,264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2025-09-13,run_4168eefe,apba,so2,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-03,run_4168eefe,torrepacheco,co,1254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-04,run_4168eefe,torrepacheco,co,1278,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-07,run_4168eefe,torrepacheco,co,1223,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-12,run_4168eefe,torrepacheco,co,406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-17,run_4168eefe,torrepacheco,co,1546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-18,run_4168eefe,torrepacheco,co,1466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-23,run_4168eefe,torrepacheco,co,1484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-07-24,run_4168eefe,torrepacheco,co,1521,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-05,run_4168eefe,torrepacheco,co,1250,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-09,run_4168eefe,torrepacheco,co,1351,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-20,run_4168eefe,torrepacheco,co,1275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-08-27,run_4168eefe,torrepacheco,co,1354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-01,run_4168eefe,torrepacheco,co,1297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-05,run_4168eefe,torrepacheco,co,1326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-09-17,run_4168eefe,torrepacheco,co,1552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-10-07,run_4168eefe,torrepacheco,co,1309,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-18,run_4168eefe,torrepacheco,co,1324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-11-24,run_4168eefe,torrepacheco,co,1340,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-10,run_4168eefe,torrepacheco,co,1325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-23,run_4168eefe,torrepacheco,co,1318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2023-12-26,run_4168eefe,torrepacheco,co,1312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-01,run_4168eefe,torrepacheco,co,1472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-06,run_4168eefe,torrepacheco,co,1534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-14,run_4168eefe,torrepacheco,co,1482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-01-21,run_4168eefe,torrepacheco,co,1504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-04,run_4168eefe,torrepacheco,co,1492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-07,run_4168eefe,torrepacheco,co,1483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-10,run_4168eefe,torrepacheco,co,1499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-18,run_4168eefe,torrepacheco,co,1476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-20,run_4168eefe,torrepacheco,co,1464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-02-29,run_4168eefe,torrepacheco,co,1472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-12,run_4168eefe,torrepacheco,co,1549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-03-17,run_4168eefe,torrepacheco,co,1532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-09,run_4168eefe,torrepacheco,co,1587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-10,run_4168eefe,torrepacheco,co,1619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-15,run_4168eefe,torrepacheco,co,1616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-16,run_4168eefe,torrepacheco,co,1615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-19,run_4168eefe,torrepacheco,co,1594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-25,run_4168eefe,torrepacheco,co,1582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-05-28,run_4168eefe,torrepacheco,co,1599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-08,run_4168eefe,torrepacheco,co,1631,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-06-30,run_4168eefe,torrepacheco,co,1775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
2024-07-04,run_4168eefe,torrepacheco,co,1644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pass
